centroid_x,centroid_y,contour_area,countour_perimeter,ellipse_center_x,ellipse_center_y,eccentricity
47,45,7893.5,538.7523070573807,46.807247161865234,45.134483337402344,0.50348697438413759
50,46,6910.5,763.0609630346298,50.262176513671875,47.98514175415039,0.63865659631339744
47,44,7892.5,630.835567355156,47.29730224609375,47.01881408691406,0.42381081388522951
45,48,8315.5,516.811182141304,46.177146911621094,47.5405158996582,0.42880175968980311
47,45,7469.5,633.5218590497971,47.599239349365234,44.079307556152344,0.53239348644089346
48,46,7885.5,755.2619735002518,48.377262115478516,44.64285659790039,0.56037089686030284
49,47,7534.5,1002.3990565538406,47.15052795410156,46.85084915161133,0.58243899135602861
50,48,7680.5,771.0609630346298,49.242496490478516,48.10327911376953,0.37310532101406202
48,46,8519.0,367.3137083053589,48.57583236694336,46.500762939453125,0.2866213940793001
47,47,8583.5,393.2132030725479,47.45845413208008,47.253448486328125,0.13067235454886836
47,48,8502.0,466.3675310611725,47.74649429321289,49.072391510009766,0.42087264018866921
47,47,8605.5,402.04163014888763,47.74781036376953,47.74308395385742,0.097560348226412991
47,51,6803.5,784.0315254926682,47.37470245361328,47.29083251953125,0.48488828989661531
47,47,8629.0,387.65685415267944,47.50871658325195,47.490577697753906,0.076091575733111497
46,47,6777.5,973.0264731645584,45.79212188720703,45.807037353515625,0.56942073227553869
47,47,8649.0,372.0,47.5,47.5,0.0
46,48,6187.5,968.4234417676926,43.62858200073242,50.99210739135742,0.42604870137937978
48,45,7457.0,609.622364282608,47.286197662353516,43.52198791503906,0.39442557599467692
47,47,8649.0,372.0,47.5,47.5,0.0
49,46,7303.5,878.3157962560654,47.212284088134766,46.95191955566406,0.56126744155284602
44,46,7621.0,881.3279888629913,45.49118423461914,48.86474609375,0.45045227253866971
47,44,8023.0,462.71067690849304,48.95134735107422,45.337127685546875,0.38303338635364026
45,48,7992.5,757.9482651948929,44.35118865966797,49.408382415771484,0.54659100012958872
47,47,8642.5,376.2426406145096,47.46552276611328,47.4796142578125,0.065142018898185064
47,47,8642.5,374.2426406145096,47.51177978515625,47.48258972167969,0.043628721775834267
47,47,8614.0,396.1421353816986,47.58311080932617,47.60015869140625,0.035024287193050285
46,48,8141.0,534.3675310611725,46.143497467041016,48.35300064086914,0.44031987067680467
47,47,8632.5,385.0710676908493,47.598976135253906,47.32864761352539,0.13642964698807775
47,50,7838.0,563.1370830535889,47.645751953125,49.1288948059082,0.42813148983872296
46,46,8373.0,512.3675310611725,46.44432067871094,46.79533386230469,0.30422069773473326
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
45,48,6929.0,1166.4061968326569,46.144386291503906,49.37200927734375,0.58800220592251373
40,47,7354.5,493.8650048971176,40.92473602294922,46.8416633605957,0.50743756535231765
47,48,7191.5,1055.5117543935776,47.729061126708984,48.47285079956055,0.6015261423458812
48,47,8532.0,447.7401144504547,47.585166931152344,47.403038024902344,0.19669541212679534
47,47,8648.0,372.8284270763397,47.501930236816406,47.50370407104492,0.016780546824915095
45,45,7456.0,669.8477599620819,42.88960647583008,44.386016845703125,0.48545382290809724
50,46,7956.5,706.1492756605148,49.91064453125,46.883750915527344,0.4811877994035636
41,46,7482.5,384.32590091228485,41.0114631652832,45.77309799194336,0.52799436095878882
51,46,7821.5,564.2081507444382,51.04399490356445,45.25159454345703,0.50193772239854761
46,47,8530.5,428.87005722522736,47.005245208740234,47.734375,0.24655941807502305
47,47,8648.0,372.8284270763397,47.50468826293945,47.496612548828125,0.020243980827059277
44,46,7934.5,747.0609630346298,45.5867805480957,48.19881820678711,0.4983062260734033
44,45,8023.0,502.85281229019165,44.06456756591797,45.146705627441406,0.48631286004424368
47,50,7758.0,605.622364282608,47.859718322753906,49.377464294433594,0.49221122752380753
47,47,8649.0,372.0,47.5,47.5,0.0
49,45,7756.0,785.64674949646,49.09947204589844,47.50044631958008,0.49407434809530226
47,47,8649.0,372.0,47.5,47.5,0.0
44,47,8104.5,628.5512965917587,46.00492858886719,47.316951751708984,0.4445051261982253
50,47,8019.5,686.0071402788162,49.47811508178711,46.97148895263672,0.52437848033424928
46,44,7613.5,667.8061298131943,46.98942947387695,45.467647552490234,0.57906834729957135
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8438.0,467.53910398483276,46.39726638793945,47.832515716552734,0.18979562572598654
48,45,7428.5,645.6639944314957,47.9078254699707,43.60748291015625,0.41595179210238548
50,47,7669.5,950.457931637764,48.830360412597656,48.89177703857422,0.6064906155879225
47,46,8262.5,547.5807341337204,46.677894592285156,45.24760055541992,0.25981766273866963
46,49,7313.0,929.4701242446899,46.65027618408203,48.49030303955078,0.56713496997908219
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8267.5,560.2670258283615,46.019676208496094,48.12178039550781,0.41833077323693185
47,47,8649.0,372.0,47.5,47.5,0.0
46,46,8473.5,474.5269113779068,46.695838928222656,47.03907775878906,0.28031126791968897
45,48,8153.0,524.8528122901917,46.143959045410156,47.618839263916016,0.39986741036939077
49,46,8031.5,678.4924215078354,49.6689567565918,46.194766998291016,0.471427012069073
45,46,8253.0,405.11269783973694,46.37220764160156,46.94339370727539,0.29590628363021448
48,46,8415.0,482.911687374115,47.973941802978516,46.922542572021484,0.21796410379451475
47,47,8573.0,407.79898953437805,47.21728515625,47.12458801269531,0.18980866719288847
47,47,8570.0,417.79898953437805,47.58138656616211,47.300628662109375,0.11713292890835504
47,47,8592.0,386.97056245803833,47.62093734741211,47.28142166137695,0.13455001490872515
45,46,7224.0,909.2447285652161,46.65837478637695,47.395660400390625,0.53233301324019344
49,47,7578.0,950.357426404953,47.763580322265625,46.87363052368164,0.58773925106299574
44,47,5991.5,438.634556889534,43.47802734375,47.759437561035156,0.68120281207269728
48,46,8428.5,499.63960921764374,48.56374740600586,46.84682846069336,0.316297057484211
47,47,8649.0,372.0,47.5,47.5,0.0
47,46,7335.5,944.8843377828598,47.27507400512695,49.45170974731445,0.55097318217541369
50,46,7942.5,735.8061298131943,49.75482177734375,46.52001953125,0.48661988713177601
47,47,8649.0,372.0,47.5,47.5,0.0
52,50,6512.5,1201.3107439279556,46.59777069091797,49.38378143310547,0.5996041315435261
48,47,8310.0,579.3380935192108,49.44237518310547,47.01288986206055,0.46031366973160359
47,46,8517.5,400.87005722522736,47.47920227050781,46.899986267089844,0.19130799779031213
49,47,7054.0,1055.778780221939,51.05208206176758,41.97208023071289,0.52099809510671868
47,49,7517.0,954.357426404953,47.80652618408203,49.151641845703125,0.60652090564789163
47,47,8649.0,372.0,47.5,47.5,0.0
47,48,8095.0,596.0243852138519,47.58490753173828,48.242530822753906,0.49457978371086908
48,46,8389.0,506.71067690849304,49.355899810791016,46.656646728515625,0.39194939831432718
47,47,8632.0,382.48528122901917,47.490936279296875,47.495460510253906,0.055381499742901082
47,47,8648.0,372.8284270763397,47.5035514831543,47.4984130859375,0.016319824237054872
49,47,7664.5,909.4284940958023,49.39000701904297,46.5008430480957,0.50379405033470503
49,47,7831.0,854.4751765727997,50.6254997253418,47.14215850830078,0.61568967479001335
47,47,8646.0,373.65685415267944,47.49528121948242,47.49609375,0.029833422172044637
49,48,7643.5,879.1442233324051,48.402549743652344,48.61619567871094,0.59235891223710424
46,45,7733.5,889.0609630346298,45.5886116027832,48.09537124633789,0.51488152190698755
47,51,7482.0,647.8477599620819,46.52862548828125,51.79877471923828,0.48713761102539466
47,47,8649.0,372.0,47.5,47.5,0.0
49,49,6637.5,1390.8498479127884,45.90629196166992,51.341636657714844,0.58175415526495644
47,46,8445.0,412.2842707633972,48.832035064697266,46.712310791015625,0.30485750051653865
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8637.5,377.899494767189,47.48998260498047,47.46780776977539,0.053990603567334199
47,45,8195.5,604.8944424390793,48.78373718261719,46.74078369140625,0.3100809975084885
47,47,8571.0,422.6274166107178,47.11846160888672,47.87124252319336,0.1228165140564613
47,47,8644.0,374.8284270763397,47.515167236328125,47.5178108215332,0.020662731783812189
48,51,7056.0,537.0782079696655,48.16792678833008,54.02174377441406,0.45804834350028167
49,46,8232.0,607.622364282608,49.20622253417969,46.59149932861328,0.3687557176383372
49,48,8275.0,550.0243852138519,49.18511199951172,47.763450622558594,0.43049225238178918
48,46,8515.5,461.01219260692596,47.385353088378906,47.63996124267578,0.084300383564413606
47,45,8074.5,699.2619735002518,47.76023483276367,47.45303726196289,0.4999211065249467
48,46,7891.0,770.4751765727997,47.479515075683594,44.23415756225586,0.54555333637032455
47,45,8139.5,579.3797236680984,47.487545013427734,47.25092315673828,0.31204809707514936
47,46,8345.5,558.6101716756821,47.87238311767578,45.82732391357422,0.35505197203419642
47,46,8282.0,517.82337474823,48.77262878417969,45.64508056640625,0.33487598658745976
46,46,8348.0,548.710676908493,46.31415557861328,47.34782791137695,0.38197488733771034
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8615.0,396.97056245803833,47.50233840942383,47.303993225097656,0.075172169380692683
47,45,8019.0,493.6812393665314,46.9249267578125,45.45248794555664,0.46519810489953162
45,48,8105.5,690.835567355156,44.36623764038086,48.90634536743164,0.5107112727548051
48,47,6172.0,1086.180801153183,46.723453521728516,49.70545959472656,0.59769513471812807
45,48,8239.0,499.0538227558136,46.37992858886719,47.672454833984375,0.3679504976301376
48,46,8512.5,456.18376553058624,47.392948150634766,47.61608123779297,0.089546630044565964
48,50,7797.5,605.722869515419,47.07281494140625,48.176719665527344,0.49089954443119566
49,47,7569.0,960.2152910232544,50.237640380859375,49.206058502197266,0.55082701789372346
45,49,6900.5,1154.2224313020706,46.92532730102539,50.358673095703125,0.57668867815211244
47,47,8649.0,372.0,47.5,47.5,0.0
48,48,6967.5,1394.2468165159225,48.174415588378906,50.27643585205078,0.60773303227653386
48,46,8304.5,527.4385987520218,47.41913604736328,46.53156280517578,0.23639176440052737
48,47,8504.5,435.3553384542465,48.109283447265625,47.14570999145508,0.24446577035180422
44,43,7169.0,818.9015827178955,44.557579040527344,43.87720489501953,0.53919264728340877
46,47,8196.5,593.3797236680984,45.08220672607422,47.832313537597656,0.43606999182860856
46,48,7383.0,1052.2985513210297,46.54194259643555,47.86524963378906,0.59976097446020893
44,44,4967.0,1145.803165435791,45.34895324707031,50.25755310058594,0.73773654450358772
45,47,7134.0,1034.7838325500488,46.84306335449219,48.80616760253906,0.57289870141352328
47,47,8632.5,383.0710676908493,47.424774169921875,47.376243591308594,0.11679815068142968
47,47,8648.0,372.8284270763397,47.497039794921875,47.49565887451172,0.018964083766530797
51,46,6248.5,723.0853482484818,51.99961853027344,43.76606750488281,0.55940646321013354
47,47,8565.0,397.4558436870575,47.291831970214844,47.22056579589844,0.12548288255319578
48,45,7627.0,625.622364282608,47.064212799072266,44.81699752807617,0.3858785999324908
43,47,6659.0,626.3330411911011,43.24900436401367,46.57025909423828,0.60606262728995697
48,45,7553.5,670.634556889534,48.2108039855957,45.12724685668945,0.42452598098129574
47,47,8649.0,372.0,47.5,47.5,0.0
48,48,7687.0,839.7888848781586,49.17068862915039,47.10005187988281,0.48965339389920748
47,47,8645.5,374.2426406145096,47.504722595214844,47.49281311035156,0.032498936151023068
46,47,7719.5,884.0315254926682,46.51712417602539,46.12009811401367,0.61845982266567245
46,48,8299.0,528.8528122901917,45.59659194946289,48.29829788208008,0.40926165890145683
44,46,8009.5,697.1198381185532,44.71941375732422,47.172061920166016,0.51492234903988965
47,47,8649.0,372.0,47.5,47.5,0.0
47,46,8291.0,586.1665205955505,48.56261444091797,45.70406723022461,0.41755323446511622
44,47,7874.0,756.8771975040436,44.74143600463867,47.951263427734375,0.53702339655653986
45,47,7771.5,826.7178171873093,46.964908599853516,45.96653366088867,0.5793228867503073
46,45,7030.0,983.6122596263885,45.69444274902344,43.76152801513672,0.57934900751605267
48,45,7724.0,778.1909058094025,48.86119842529297,44.56463623046875,0.45523844530616925
43,48,7695.0,885.6711347103119,45.278228759765625,47.6422004699707,0.47627682711229485
43,45,6228.0,417.2792184352875,43.25746536254883,46.10224151611328,0.70972727716936845
47,48,7849.5,766.2914110422134,49.90360641479492,49.20777893066406,0.4951517687540456
50,47,8097.0,620.6518018245697,49.0894889831543,47.286930084228516,0.4782268384430593
50,46,6823.0,709.9898953437805,51.13518524169922,46.108001708984375,0.62959702137159379
48,46,8451.0,484.2253956794739,48.367530822753906,47.41661834716797,0.35223907397187282
47,47,8648.0,372.8284270763397,47.5035514831543,47.4984130859375,0.016319824237054872
47,47,8649.0,372.0,47.5,47.5,0.0
49,48,7831.0,850.2741661071777,48.00627136230469,47.11283493041992,0.30121636916582806
48,47,7461.0,913.7300097942352,46.81997299194336,44.68739318847656,0.57260181983369607
45,47,8297.5,540.2670258283615,46.55403137207031,46.8286247253418,0.43311632052388743
48,46,8388.0,452.08326029777527,48.4774169921875,47.22736740112305,0.34201801653340869
47,47,8649.0,372.0,47.5,47.5,0.0
50,48,7882.5,757.2619735002518,50.66423034667969,48.31995391845703,0.45169184439799387
49,46,7227.5,906.4823168516159,51.189884185791016,44.46392822265625,0.32235980611921683
45,48,8202.5,559.923879981041,46.256431579589844,47.6054801940918,0.38967362303352732
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
49,48,8193.0,576.0243852138519,48.97636795043945,46.65614318847656,0.47106785365760251
47,47,8649.0,372.0,47.5,47.5,0.0
44,45,6295.0,402.30865597724915,44.73894500732422,44.450374603271484,0.68322612879544675
44,47,7938.0,661.7644996643066,44.979530334472656,47.82775115966797,0.4867936647258721
45,48,8235.5,510.32590091228485,46.30567932128906,47.42076873779297,0.40343505896050785
47,47,8649.0,372.0,47.5,47.5,0.0
47,48,8220.0,575.82337474823,47.16572189331055,47.20299530029297,0.42334099910159545
47,47,8649.0,372.0,47.5,47.5,0.0
47,46,6783.5,1188.9087229967117,47.5708122253418,48.46113204956055,0.53146269462822149
46,48,8247.5,595.0365778207779,47.071205139160156,47.390594482421875,0.43123761025537749
44,49,8059.5,636.4091612100601,45.305301666259766,46.87468719482422,0.5050455879450505
44,47,7964.5,623.2375882863998,45.24679183959961,45.96711349487305,0.45389165537474013
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,46,6592.5,1132.482316851616,47.1539192199707,43.50507354736328,0.42568648538907478
45,48,8217.0,553.3380935192108,46.93266677856445,47.69294357299805,0.38501409377908652
46,44,6402.0,443.76449966430664,46.52861022949219,45.15874481201172,0.65238879909459513
51,46,6599.0,691.9898953437805,52.477603912353516,46.915218353271484,0.66744363016919617
47,47,7648.5,867.0020879507065,47.256370544433594,47.48775863647461,0.56420546351953849
44,46,6894.5,651.1198381185532,43.11017608642578,44.73497772216797,0.61460134145240242
47,47,8647.0,372.8284270763397,47.50658416748047,47.498626708984375,0.022087154313859061
47,47,8649.0,372.0,47.5,47.5,0.0
45,48,8248.5,541.4385987520218,46.26305389404297,47.55421829223633,0.3922349704082983
46,44,6190.0,483.7056245803833,45.625389099121094,43.82699966430664,0.69573355258335523
46,47,7072.5,1031.9970356225967,46.73394012451172,50.31679916381836,0.51380056066652224
46,46,6924.0,1086.0142805576324,48.11629104614258,47.678184509277344,0.63786104591861126
51,62,4938.0,1008.0386657714844,47.73883056640625,44.21186447143555,0.60010431049176005
45,46,7807.5,732.2914110422134,45.823787689208984,46.526790618896484,0.48881927343937248
45,48,8283.0,557.6812393665314,46.77320861816406,47.524261474609375,0.33919405934586133
56,47,6794.0,564.735062122345,56.85851287841797,46.80351638793945,0.67625882770487011
44,47,6849.0,641.7644996643066,43.91750717163086,44.02534484863281,0.64103114084266211
44,46,8013.0,576.9949476718903,43.628726959228516,48.343772888183594,0.33290165033994917
50,45,7086.0,674.6761870384216,50.60805130004883,43.13790512084961,0.61193641884845718
51,47,7020.5,605.6639944314957,51.155914306640625,46.66423034667969,0.64907341376436511
42,47,7611.5,431.92387998104095,41.89351272583008,47.615745544433594,0.3862247085595984
47,47,8648.0,372.8284270763397,47.503456115722656,47.4986686706543,0.016045678190149033
47,47,8649.0,372.0,47.5,47.5,0.0
47,49,7557.5,924.5168067216873,48.77818298339844,49.037784576416016,0.56972385899142641
45,46,7635.5,876.0315254926682,46.37278366088867,47.915496826171875,0.56949327734764865
55,47,6663.0,736.6761870384216,52.313297271728516,45.72444534301758,0.41573884982566262
45,47,8166.5,602.5512965917587,45.86937713623047,47.022727966308594,0.47578101724858091
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8623.0,387.3137083053589,47.09930419921875,47.53615188598633,0.21655266847009519
48,46,8462.0,474.08326029777527,48.116207122802734,47.54975509643555,0.32662209521040503
47,47,8649.0,372.0,47.5,47.5,0.0
48,49,5860.5,1421.903670668602,47.13982009887695,49.45233917236328,0.47547049154362248
45,47,8176.0,592.5096664428711,45.01673126220703,46.78615951538086,0.455663401069202
47,46,7075.0,969.3868639469147,46.61113357543945,48.22743606567383,0.56902788049565223
47,47,8552.0,421.4558436870575,47.69457244873047,47.26229476928711,0.11509575385992836
42,45,7043.5,609.7472547292709,43.78310012817383,43.17708969116211,0.6398200484898211
53,45,6763.0,745.3036036491394,52.643218994140625,45.226375579833984,0.65787310639602326
50,46,6919.5,677.4041088819504,51.69458770751953,42.925804138183594,0.62243989398791788
50,47,8130.0,600.9949476718903,49.19429016113281,47.746192932128906,0.46674810458539739
46,47,7433.5,897.345233798027,47.49190139770508,45.99980545043945,0.58374675581848567
46,48,8342.0,556.8528122901917,46.068763732910156,46.88438034057617,0.40091359406994992
48,49,6615.5,1189.678274989128,48.43044662475586,48.53046798706055,0.33033793732612216
50,47,7953.0,636.1665205955505,49.2677116394043,46.652217864990234,0.46294412839558369
48,46,8460.5,391.6984843015671,48.3830451965332,46.399906158447266,0.33877447860802035
50,46,8074.5,697.3208485841751,49.499263763427734,46.92377471923828,0.42364107338743529
47,47,8649.0,372.0,47.5,47.5,0.0
50,47,8055.5,644.2081507444382,49.14846420288086,46.03789520263672,0.46771294084857357
49,47,8131.5,617.722869515419,49.53950500488281,46.1488037109375,0.48143175543984013
46,45,7688.5,829.8893901109695,46.87329864501953,45.317962646484375,0.5042032824494993
47,47,8636.5,383.0710676908493,47.73666763305664,47.56723403930664,0.16897254244047569
47,47,8649.0,372.0,47.5,47.5,0.0
50,45,8114.0,365.4558436870575,50.37854766845703,45.12570571899414,0.44234956615057486
46,44,6157.0,512.1909058094025,46.15021514892578,42.820281982421875,0.69564502409891649
49,48,7707.0,866.6173119544983,47.78881072998047,45.41692352294922,0.57557839898054031
49,47,7993.5,676.4924215078354,49.67789077758789,47.42975997924805,0.48568792510777631
46,47,7902.5,673.3797236680984,46.257328033447266,46.533042907714844,0.50861712956575744
47,48,8197.0,487.8822498321533,46.936458587646484,48.70066452026367,0.46511219844153084
49,45,8200.0,365.4558436870575,50.070533752441406,45.352195739746094,0.42148523158314399
47,45,7807.5,723.2619735002518,47.126583099365234,46.110843658447266,0.46462792836032962
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8605.5,393.55634891986847,47.89142990112305,47.12907409667969,0.14984030146770386
47,47,8649.0,372.0,47.5,47.5,0.0
50,48,7755.5,766.433546423912,50.781944274902344,47.466068267822266,0.55850755514927986
42,48,7311.5,1042.7665876150131,45.935848236083984,48.601863861083984,0.55893557968759278
47,47,8649.0,372.0,47.5,47.5,0.0
50,49,8015.5,681.6639944314957,49.7254524230957,48.299598693847656,0.46490274705183665
44,46,7473.5,895.9726504087448,46.34557342529297,45.435218811035156,0.55408138279934482
47,47,8645.0,372.8284270763397,47.4870491027832,47.499656677246094,0.030972056592830199
49,48,7948.0,726.1909058094025,50.04875946044922,47.29157638549805,0.48321829867904426
47,47,8649.0,372.0,47.5,47.5,0.0
48,45,8095.5,587.5807341337204,48.237510681152344,46.12726974487305,0.51207310519711025
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8646.0,372.8284270763397,47.50038528442383,47.50971221923828,0.026819446376650891
47,47,8599.0,401.79898953437805,47.936702728271484,47.0926628112793,0.15253385550764159
47,47,8649.0,372.0,47.5,47.5,0.0
43,47,7758.5,517.722869515419,44.471309661865234,49.630409240722656,0.47880354434729494
44,46,7218.0,1001.1269783973694,48.52777862548828,44.41907501220703,0.15681526216551192
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
48,47,8508.5,453.3553384542465,47.75776672363281,47.370880126953125,0.26787866148080008
47,47,8649.0,372.0,47.5,47.5,0.0
46,46,8521.5,434.5269113779068,47.41444778442383,47.51753616333008,0.16521506517488477
48,46,8417.5,491.63960921764374,48.42235565185547,47.38380813598633,0.35702303693492121
47,47,8603.5,395.55634891986847,47.89956283569336,47.12260055541992,0.14888351055072382
50,47,7947.0,685.4213538169861,50.56890106201172,45.61262512207031,0.48057139800917942
46,43,7349.0,447.6812393665314,46.21150207519531,41.48855209350586,0.51797604561034616
50,67,3631.5,627.2863587141037,51.26149368286133,64.29457092285156,0.7126886139126466
50,47,7293.0,614.735062122345,51.19511795043945,46.2635498046875,0.62677064746754618
47,47,8649.0,372.0,47.5,47.5,0.0
48,50,6698.5,1359.501649737358,50.916568756103516,46.32444763183594,0.55127793551175219
47,47,8648.0,372.8284270763397,47.4967155456543,47.50064468383789,0.015594352053886082
42,51,5772.0,623.9898953437805,42.48653030395508,51.60951232910156,0.59851113375482778
47,47,8649.0,372.0,47.5,47.5,0.0
49,47,8085.5,678.6934319734573,49.842689514160156,45.76896286010742,0.52990707853229158
46,47,6212.0,1393.11687374115,48.41531753540039,44.96920394897461,0.25053355911671027
46,46,8466.0,454.08326029777527,47.863441467285156,47.72770690917969,0.18417431291570027
47,48,7268.0,924.9604578018188,47.35017013549805,45.38490676879883,0.60182261686135474
47,47,8639.0,375.65685415267944,47.54716110229492,47.52482604980469,0.068940324557285659
47,47,8580.5,425.3553384542465,48.064083099365234,48.06489562988281,0.16558845647924281
49,46,8162.0,620.7939372062683,49.42491912841797,47.659664154052734,0.48995564271524583
45,48,8190.0,621.0782079696655,45.574153900146484,47.562171936035156,0.43427417228737364
45,47,4545.0,1397.1412589550018,43.73954391479492,49.073673248291016,0.41940500691355842
50,47,7941.0,680.1076455116272,49.4710693359375,46.51371765136719,0.52752466066430681
48,46,8459.0,426.7695519924164,47.32451629638672,47.81333923339844,0.14760024879733072
44,47,6870.0,633.2203433513641,44.005821228027344,45.02192687988281,0.62685465917667282
47,47,8649.0,372.0,47.5,47.5,0.0
51,45,7494.0,355.39696860313416,50.97285461425781,44.56270217895508,0.45863645684883253
46,48,8358.5,515.4974738359451,46.19584655761719,47.40208435058594,0.42225187144735393
47,49,7910.0,733.4213538169861,45.95842361450195,47.045223236083984,0.58795358376311047
46,46,8394.0,497.53910398483276,46.33951187133789,46.846885681152344,0.33315597530381935
49,46,7056.5,1088.6244522333145,46.908538818359375,48.33925247192383,0.5720325001416815
44,47,7999.5,655.1787132024765,45.551002502441406,46.35940170288086,0.4750159827745013
47,47,8649.0,372.0,47.5,47.5,0.0
41,51,5900.5,589.2619735002518,41.83034133911133,51.1428337097168,0.51426717514205911
50,47,8027.0,631.9655101299286,50.429927825927734,46.23572540283203,0.51415757500961756
47,48,7316.5,953.4873691797256,47.22441864013672,44.569942474365234,0.55361681911657268
47,47,8649.0,372.0,47.5,47.5,0.0
43,48,7815.0,675.4213538169861,45.22359085083008,46.23857498168945,0.43849782388738195
49,47,8082.0,609.3380935192108,50.14418029785156,46.42717361450195,0.49026128285031984
47,47,7522.0,865.7888848781586,47.475677490234375,45.614906311035156,0.57524137256762986
47,47,8599.0,403.4558436870575,47.75146484375,47.21833038330078,0.23791767768989622
47,47,7991.5,718.7766922712326,46.46344757080078,48.161380767822266,0.51107816068699818
47,47,8649.0,372.0,47.5,47.5,0.0
43,47,6692.5,632.9777027368546,41.76024627685547,45.94773483276367,0.66554809564970929
53,46,6592.0,592.5929267406464,53.60818862915039,43.829471588134766,0.71613813075855381
50,46,8035.5,628.6101716756821,48.38145446777344,47.57353591918945,0.48636609438930206
47,48,7987.5,719.2619735002518,48.00221633911133,50.18486785888672,0.46088371885256207
47,47,8649.0,372.0,47.5,47.5,0.0
47,46,7433.0,961.5289993286133,47.9163703918457,46.72023010253906,0.54910081139334288
46,47,6313.0,1271.6610300540924,44.25288009643555,44.64882278442383,0.48457826716902153
47,49,8220.5,561.6396092176437,47.368900299072266,47.19338607788086,0.43094561840290108
47,47,8648.0,372.8284270763397,47.500301361083984,47.50324249267578,0.015491774144207814
53,49,7022.0,761.9898953437805,48.84798812866211,45.069820404052734,0.42416963537862484
47,47,8642.5,374.2426406145096,47.55020523071289,47.50876235961914,0.072268731506134498
45,46,7863.5,783.546244263649,46.68654251098633,45.02985382080078,0.48439229334038025
47,47,7515.5,855.8893901109695,47.71991729736328,46.932010650634766,0.55832624222944693
48,48,7369.0,927.5878744125366,48.092220306396484,45.35774230957031,0.61304067398209794
50,48,7748.0,894.2741661071777,50.898555755615234,49.92341232299805,0.52021439248656198
50,47,7996.0,617.4802289009094,49.71800231933594,46.34825134277344,0.47367407982927767
47,46,7611.5,850.2325359582901,48.48887252807617,45.2450065612793,0.54654822170882289
47,47,8649.0,372.0,47.5,47.5,0.0
43,47,7901.0,659.622364282608,45.562400817871094,46.17363739013672,0.46192437323580893
44,47,7927.5,669.8650048971176,45.39574432373047,46.20663833618164,0.44377025167215822
49,47,6762.5,728.9188276529312,51.20164108276367,44.56171798706055,0.67501698186846038
44,49,8079.0,615.1370830535889,45.26091003417969,47.127201080322266,0.5343382552101128
39,46,7208.0,479.3380935192108,40.78447341918945,45.395286560058594,0.61222638403403495
39,47,7061.5,367.1543279886246,38.70799255371094,46.607295989990234,0.59522123064586696
48,46,8367.0,514.710676908493,48.47023391723633,47.2862663269043,0.35050705196390292
48,48,8402.5,513.8406196832657,48.403038024902344,47.29850387573242,0.38705055302483732
47,47,8567.5,419.3553384542465,48.12507629394531,47.1378288269043,0.31794485468512529
47,46,7473.5,967.9137753248215,47.5468864440918,45.770484924316406,0.60141324937495477
47,46,7598.5,779.2030984163284,48.27677536010742,46.60802459716797,0.53310865195922907
47,47,7717.5,835.7472547292709,47.08990478515625,45.34542465209961,0.5756066464465952
44,47,7955.0,691.0782079696655,44.752864837646484,46.3726806640625,0.53821777749917621
47,47,6571.0,858.7005722522736,45.91999435424805,48.11465835571289,0.35010489158448355
49,48,7493.0,837.0193328857422,47.687255859375,46.538108825683594,0.58141153836958936
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,8649.0,372.0,47.5,47.5,0.0
46,47,6882.5,1129.9970356225967,48.27251434326172,45.0330696105957,0.62815840717743021
47,47,8649.0,372.0,47.5,47.5,0.0
48,48,8305.5,530.811182141304,48.870025634765625,47.38309860229492,0.43396616794041898
47,47,8649.0,372.0,47.5,47.5,0.0
50,48,7765.5,693.1787132024765,49.613555908203125,46.37242126464844,0.51921474530694434
44,48,7697.5,815.546244263649,45.057403564453125,50.03912353515625,0.38544583359255957
44,19,2311.0,539.7056245803833,39.70726776123047,49.10253143310547,0.66195528560888739
49,48,8263.5,557.4385987520218,48.57093811035156,47.230628967285156,0.40652438501686222
47,47,8649.0,372.0,47.5,47.5,0.0
47,47,7521.0,905.1025931835175,48.53385543823242,46.05348205566406,0.58803287748378874
47,47,8649.0,372.0,47.5,47.5,0.0
47,46,5640.0,1556.8569881916046,48.8455810546875,44.13307189941406,0.50601873704102995
